movieId,title,genres,prom_visualizacion,%_view_movie,sum_likes,sum_dislikes
132072,Armi Alive! (Armi elää) (2015),Drama,11,33,228,27
132074,No No: A Dockumentary (2014),Documentary,6,38,194,12
132076,The Naked Ape (1973),Animation|Comedy|War,5,19,53,5
132078,Hiver rouge (2011),Thriller,11,31,281,23
132080,Bleu catacombes (2014),Thriller,10,27,386,21
132082,Bob le magnifique (1998),(no genres listed),10,47,342,28
132084,Let It Be Me (1995),(no genres listed),7,12,173,7
132086,Pas d'inquiétude (2014),Drama,8,16,164,13
132088,Ramon the Mexican (1966),(no genres listed),5,37,73,6
132090,28 Minutes for 3 Million Dollars (1967),Crime,5,21,167,6
132092,Churchill's Leopards (1970),War,8,37,46,15
132094,Death Carries a Cane (1973),Horror|Mystery|Thriller,8,42,198,17
132098,Sentence of God (1972),(no genres listed),6,22,184,16
132100,Graffiti Wars (2011),Documentary,8,48,16,8
132102,And Then Came Love (2007),Comedy|Romance,11,35,248,25
132106,Weather Girl (2009),Action|Comedy|Mystery|Romance|Thriller,7,27,179,18
132110,Dudes (1987),Comedy,7,33,33,6
132112,Good Kill (2014),Drama|Thriller,6,48,195,8
132114,Premutos - Der gefallene Engel (1997),Horror,10,48,384,35
132116,Kamikaze Taxi (1995),(no genres listed),11,19,308,26
132118,Alex of Venice (2014),Drama,9,48,109,5
132120,A House In The Hills (1993),Romance|Thriller,6,46,116,18
132122,Hungry Hearts (2014),Drama,10,10,338,38
132124,Say Nothing (2001),Action|Drama|Mystery|Romance|Sci-Fi|Thriller,8,40,16,11
132126,The Rubber Gun (1977),(no genres listed),10,40,372,35
132128,Faults (2015),Drama|Thriller,6,42,133,4
132130,Cub (2014),Adventure|Horror,5,25,169,14
132132,Swearnet: The Movie (2014),Comedy,6,27,184,0
132134,15 Years and One Day (2013),Drama,7,12,74,5
132136,The Barber (2015),Thriller,6,39,168,13
132138,The Woman with the 5 Elephants (2010),Documentary,11,39,222,20
132140,Good Deeds (2012),Comedy|Drama|Romance,11,14,350,38
132142,In Search of Memory (2008),Documentary,9,35,75,19
132144,Black Souls (2014),Crime|Drama,12,35,225,25
132146,The Harvest (2013),Drama|Thriller,9,31,75,19
132148,PMMP – Life is Right Here (2015),Documentary,9,12,183,15
132150,The 7 Grandmasters (1977),Action,12,27,346,22
132153,Buzzard (2015),Comedy|Drama|Horror,7,25,10,9
132155,Ape (2012),(no genres listed),11,17,364,39
132157,Paul Blart: Mall Cop 2 (2015),Action|Comedy|Crime,5,29,121,16
132159,The Reconstruction of William Zero (2015),Drama|Sci-Fi|Thriller,12,36,381,35
132161,Mine (2009),Documentary,11,33,301,36
132163,Toxin (2014),Action|Horror|Sci-Fi,6,45,42,1
132165,The Elevator: Three Minutes Can Change Your Life (2013),Drama|Thriller,6,34,54,17
132167,El Infierno (2010),Comedy|Crime|Drama,8,41,13,17
132169,Time Traveller: The Girl Who Leapt Through Time (2010),Adventure,8,47,154,10
132171,The Bitter Buddha (2013),(no genres listed),5,30,63,0
132173,Adult Beginners (2015),Comedy,11,39,317,33
132175,The Invisible Men (2012),Documentary|Drama,12,14,284,36
132178,At World's End (2009),Action|Adventure|Comedy|Thriller,7,15,147,8
132180,Parts Per Billion (2014),Sci-Fi,9,34,192,14
132182,Alléluia (2014),Drama|Thriller,5,32,153,19
132184,Tizoc (1956),Drama|Romance,7,45,76,12
132186,"It's Me, Hilary: The Man Who Drew Eloise (2015)",Documentary,12,32,303,27
132188,The Revengers (1972),Action|Crime|Western,5,31,172,10
132190,The Surrealist and His Naughty Hand (2013),Comedy|Drama,7,36,192,1
132192,Anna Karénina (2013),Drama|Romance,12,47,206,24
132194,Sylvia (1965),Drama|Romance|Thriller,6,17,135,14
132196,Voices of the Andes (2009),Documentary,9,43,157,16
132198,"Exhausted: John C. Holmes, the Real Story (1981)",Documentary,5,15,24,18
132202,Lucrezia Giovane (1974),Drama,11,19,200,18
132206,Troppo rischio per un uomo solo (1973),(no genres listed),6,48,70,14
132208,Forbidden Photos of a Lady Above Suspicion (1970),Mystery,10,12,251,31
132210,Death Walks on High Heels (1971),Horror|Mystery|Thriller,10,50,243,37
132212,Death Walks at Midnight (1972),Horror|Mystery,5,40,89,10
132214,Badge 373 (1973),Crime|Drama|Thriller,6,24,149,13
132216,The Last Mile (1959),Crime|Drama|Thriller,6,28,38,4
132218,Andy Hardy Comes Home (1958),Comedy,10,25,250,33
132220,Born Reckless (1958),Drama|Romance|Western,6,17,52,15
132222,Frankenstein 1970 (1958),Horror|Sci-Fi,12,50,336,32
132224,Violent Road (1958),Adventure|Drama,10,45,372,31
132226,Bop Girl Goes Calypso (1957),(no genres listed),10,20,301,25
132230,Big House U.S.A. (1955),Action|Crime|Thriller,5,44,160,14
132232,Shield for Murder (1954),Crime|Drama|Film-Noir,6,18,97,6
132234,"September 30, 1955 (1978)",Drama,8,35,45,2
132236,"Number, Please? (1920)",Comedy,6,20,122,19
132238,Amelia Earhart: The Final Flight (1994),Drama,10,49,217,23
132240,Andy Hardy's Private Secretary (1941),Comedy|Romance,7,43,80,4
132242,"Inju, The Beast in the Shadow (2008)",Thriller,7,36,74,19
132247,Final Voyage (2000),(no genres listed),10,35,250,21
132249,First to Fight (1967),Drama|War,12,32,377,39
132251,Halls of Anger (1970),Drama,10,20,211,34
132253,Heathens and Thieves (2012),Action|Western,12,25,318,39
132255,Honeymoon for Three (1941),Comedy,12,38,287,21
132259,King Lear (1983),Drama,5,24,182,10
132261,King Lear (1971),Drama,9,21,79,10
132264,Man from Del Rio (1956),(no genres listed),7,42,139,11
132266,The Visual Bible: Matthew (1993),(no genres listed),7,13,55,5
132268,Miranda (1985),Comedy|Romance,5,12,166,9
132270,Muffin Top: A Love Story (2014),Comedy|Romance,5,21,132,0
132272,Mutant Hunt (1987),Action|Horror|Sci-Fi|Thriller,6,20,153,12
132275,Born in Absurdistan (1999),Comedy,8,18,116,13
132278,Nightmares (1980),Horror,8,22,89,15
132280,"Rico, Oskar und die Tieferschatten (2014)",Adventure|Children|Comedy,12,11,333,38
132282,The Brave Bulls (1951),(no genres listed),8,22,161,19
132284,The Duke Is Tops (1938),(no genres listed),11,50,306,38
132286,About a Girl (2014),Comedy,5,24,136,18
132288,The Maltese Bippy (1969),(no genres listed),7,15,94,19
132290,The Outsider (1961),Drama|War,8,45,89,8
132292,The Outsider (1980),Drama,8,25,154,16
132294,Watchers II (1990),Horror|Sci-Fi,10,11,244,32
132296,The Outsider (1981),Drama,12,19,284,29
132298,The Outsider (2005),(no genres listed),6,10,169,2
132300,The Strangler (1972),Drama,11,22,361,33
132302,The System (1953),Crime,8,11,122,17
132305,Three Hours to Kill (1954),(no genres listed),5,50,119,11
132307,Vagabond Lady (1935),(no genres listed),6,46,82,6
132309,Without a Trace (1983),Drama|Mystery,8,28,116,10
132311,Yellow Jack (1938),(no genres listed),10,35,333,23
132313,Zip & Zap and the Marble Gang (2013),Adventure|Children|Comedy,12,22,393,30
132315,The Prince & Me 3: A Royal Honeymoon (2008),Comedy|Romance,8,13,58,15
132317,Way Beyond Weight (2012),Documentary,10,15,343,32
132319,チェブラーシカ (2010),Animation|Children,8,33,60,16
132321,Black Oak Conspiracy (1977),Action|Drama,7,26,120,4
132323,Act of Vengeance (1974),Crime|Drama|Horror,11,41,391,34
132325,The Return of Count Yorga (1971),Horror,11,32,283,31
132327,"Like Father, Like Son (1965)",Drama,9,26,111,15
132331,Edge of Sanity (1989),Horror|Thriller,5,39,65,16
132333,Seve (2014),Documentary|Drama,8,26,56,16
132335,Breathe (2014),Drama,10,32,209,30
132338,I Am Soldier (2014),Action|Thriller|War,10,15,322,39
132340,The Dead 2: India (2013),Horror,11,49,310,30
132342,Lorelei: The Witch of the Pacific Ocean (2005),Drama|War,12,41,249,29
132344,Holiday in the Sun (2001),Action|Adventure|Children|Comedy,8,49,48,12
132346,Postmortem (1998),Thriller,12,48,277,35
132348,The Last Templar (2009),Adventure|Drama|Fantasy|Thriller,5,39,146,3
132350,Emotional Arithmetic (2007),Drama,5,43,20,10
132352,Spiders (2013),Horror|Sci-Fi|Thriller,6,44,120,2
132354,Syncopation (1942),Comedy|Musical|Romance,6,21,67,6
132356,Survivor (2014),Action|Fantasy|Sci-Fi,9,45,67,0
132358,N.H 10 (2015),Crime|Drama|Mystery,5,32,125,3
132360,Book of Blood (2009),Drama|Horror|Mystery|Thriller,7,15,34,17
132362,Patlabor 2: The Movie (1993),Action|Animation|Sci-Fi,12,16,257,25
132364,Belka and Strelka: Moon Adventures (2013),Adventure|Animation|Comedy,5,35,140,13
132366,The Eternal Zero (2013),Drama|War,5,46,145,12
132368,Exaella (2011),Action|Animation|Drama|Sci-Fi,6,19,150,14
132370,From Inside (2008),(no genres listed),6,14,182,9
132372,Rommel (2012),Action|Drama|War,6,18,177,15
132374,Le Président (1961),Drama|Mystery|Thriller,12,18,229,34
132377,Outcast (2014),Action,5,47,73,6
132379,Aging Out (2004),(no genres listed),5,14,39,6
132381,The Admiral: Roaring Currents (2014),Action|Drama|War,7,47,86,4
132384,The Domino Principle (1977),Crime|Drama,7,17,66,8
132386,Zandy's Bride (1974),Western,10,35,228,21
132388,Cisco Pike (1972),Drama,8,48,148,15
132390,Riot (1969),Action,8,14,183,1
132392,Banning (1967),(no genres listed),12,16,399,20
132394,To Find a Man (1972),(no genres listed),5,17,176,12
132398,Operation C.I.A. (1965),Drama|Thriller,7,26,30,1
132402,Tazza: The Hidden Card (2014),Crime|Drama,8,24,190,19
132404,Vita frun (1962),Mystery|Thriller,11,50,275,39
132406,Hotel Colonial (1987),(no genres listed),11,20,230,34
132408,The Lightship (1986),Thriller,9,23,117,13
132410,The Stone Boy (1984),Drama,10,46,399,21
132412,Threshold (1981),Drama|Sci-Fi,8,28,161,19
132414,Géraldine (2000),Animation,7,35,54,18
132416,Laura's Star (2004),Animation|Children,12,25,216,38
132418,The Marine 4: Moving Target (2015),Action|Thriller,6,30,156,12
132420,Babar: King of the Elephants (1999),Animation|Children,12,20,332,21
132422,Da Sweet Blood of Jesus (2014),Comedy|Romance|Thriller,7,45,26,17
132424,The Longest Ride (2015),Drama|Romance,6,20,151,0
132430,Man from Reno (2014),Crime|Mystery|Thriller,6,44,2,12
132432,Five Dances (2013),Drama|Romance,12,43,324,33
132434,Astral City: A Spiritual Journey (2010),Drama,7,26,132,14
132436,Sweet Sugar (1972),Action|Drama,7,18,199,14
132438,Table For Five (1983),(no genres listed),9,28,84,11
132440,Cannabis (1970),Action|Crime|Drama,7,31,189,4
132442,Beyond the Reach (2014),Thriller,5,36,79,16
132444,Nuntius (2014),Sci-Fi,7,17,166,14
132446,Atari: Game Over (2014),Documentary,9,49,12,19
132448,Einstein (2015),(no genres listed),5,39,135,8
132450,Broken Glass Park (2013),Drama,12,36,314,39
132452,Mörderische Erpressung (2006),Crime,8,20,193,3
132454,Girltrash: All Night Long (2014),Comedy|Crime|Drama,8,40,68,3
132456,Lage Raho Munna Bhai (2006),Comedy|Drama|Romance,9,26,69,2
132458,Monkey Kingdom (2015),Documentary,7,21,36,3
132460,Beck - Sjukhusmorden (2015),Crime|Mystery|Thriller,6,34,81,2
132462,Sword of Vengeance (2014),Action|Adventure|Drama,12,45,288,30
132464,Jersey Shore Shark Attack (2012),Action|Sci-Fi,11,40,242,34
132468,Ship of Theseus (2013),Drama,6,38,30,14
132470,Obsession (1949),Crime,7,31,38,6
132472,Antarctica: A Year On Ice (2013),Adventure|Documentary,10,47,307,27
132474,The Dog Who Saved Christmas (2009),Children|Comedy,10,15,227,39
132476,Indebted (2013),Drama|Thriller,8,11,198,17
132478,Darkness in Tallinn (1993),Action|Comedy|Thriller,11,28,398,32
132480,The Age of Adaline (2015),Drama|Fantasy|Romance,5,50,118,2
132482,Gutshot Straight (2014),Thriller,10,36,368,35
132484,Lambert & Stamp (2014),Documentary,5,37,92,14
132486,The Liberator (2013),Drama,5,30,159,10
132488,Lovesick (2014),Comedy|Romance,6,17,84,16
132490,Return to Source: The Philosophy of The Matrix (2004),Documentary,12,42,395,35
132492,Sinatra: All or Nothing at All (2015),Documentary,6,42,124,7
132494,The Sheik (2014),Documentary,8,10,194,10
132496,Danny Collins (2015),Comedy|Drama,5,43,35,19
132502,Diamond Head (1963),Drama,8,50,59,13
132506,Sea of Sand (1958),War,11,18,311,37
132508,The Snorkel (1958),Thriller,12,50,324,29
132510,Triple Deception (1956),Crime|Drama,7,41,115,19
132512,Lost (1956),Crime|Mystery|Thriller,7,18,188,9
132514,River Beat (1954),Crime|Drama,5,43,95,18
132516,I'm Afraid (1982),(no genres listed),9,15,95,0
132518,Confessions of a Sociopathic Social Climber (2005),Comedy|Romance,7,44,51,12
132520,Bad Hurt (2015),Drama,12,40,239,34
132522,"Hey, Boo: Harper Lee and 'To Kill a Mockingbird' (2011)",Documentary,12,35,262,31
132524,Halo: Nightfall (2014),Action|Adventure|Sci-Fi|Thriller,5,36,181,9
132526,I'm Not Jesus Mommy (2011),Drama|Sci-Fi|Thriller,10,38,306,26
132528,Downstream (2010),Action|Sci-Fi,7,33,71,1
132530,Eugenie (1970),Drama|Horror,10,11,312,38
132532,First Love (1970),Drama|Romance,8,16,121,12
132534,Finding Gaston (2014),Documentary,12,50,388,32
132537,Night Call Nurses (1972),Comedy,6,30,93,9
132539,The Black Cat (1981),Horror,6,40,82,11
132541,The House of Clocks (1989),Horror,7,22,65,16
132543,The Sweet House of Horrors (1989),Horror,12,43,234,35
132545,Flicka 2 (2010),Children|Drama,6,35,114,19
132547,A Girl Like Her (2015),Drama,12,14,270,24
132549,Grandma (2015),(no genres listed),8,44,64,3
132551,Mea Culpa (2014),Action|Thriller,9,13,36,9
132553,"Struggle, The (1931)",Drama,6,38,31,8
132555,Winning Time: Reggie Miller vs. The New York Knicks (2010),Documentary,6,49,93,9
132557,Straight Outta LA (2010),Documentary,12,34,293,21
132559,Silly Little Game (2010),Documentary,12,30,261,32
132561,Bad Boys (2014),Documentary,6,26,170,9
132563,October November (2013),Drama,5,16,44,19
132565,The Unseeable (2006),Drama|Horror|Mystery,10,14,203,30
132567,Scarfies (1999),Comedy|Thriller,6,15,80,19
132569,Comedy Central Roast of Justin Bieber (2015),Comedy,8,34,159,5
132571,The Butterfly Tattoo (2009),Drama|Thriller,11,31,263,21
132575,50 to 1 (2014),Drama,11,27,287,33
132577,Mardock Scramble: The First Compression (2010),Action|Animation|Drama|Thriller,10,30,320,27
132579,Mardock Scramble: The Third Exhaust (2012),Animation|Sci-Fi,10,26,385,20
132584,The Even Stevens Movie (2003),Children|Comedy,5,41,195,19
132586,The Four Year Plan (2011),Documentary,6,20,197,10
132588,In the Crosswind (2014),War,12,38,390,39
132590,Happy Valley (2014),Documentary,11,21,314,31
132592,GMO OMG (2013),Children|Documentary,10,27,355,28
132594,A Royal Night Out (2015),Drama|Romance|Thriller,12,42,227,28
132596,The Chain Reaction (1980),Action|Sci-Fi|Thriller,8,30,42,7
132600,Absolution (1978),Drama|Mystery|Thriller,10,40,342,32
132602,Nevada (1997),Drama,9,35,16,10
132604,キサラギ (2007),Comedy|Mystery,6,24,2,18
132606,I prosseneti (1976),(no genres listed),5,41,123,18
132608,Barbecue (2014),Comedy,11,19,350,27
132610,Malice@Doll (2004),Animation,7,19,90,12
132612,Portraits in a Sea of Lies (2010),Drama,11,23,228,35
132614,Dior and I (2014),Documentary,5,17,41,14
132616,The Walking Deceased (2015),Comedy|Sci-Fi,5,20,181,17
132618,Kite (2014),Action|Crime|Drama|Mystery|Thriller,5,26,131,12
132622,Magic Beyond Words: The JK Rowling Story (2011),(no genres listed),8,23,66,6
132624,The Hacker Wars (2014),Documentary,7,24,34,13
132626,Peter Pan Live (2014),Adventure|Children,12,42,342,20
132628,Pilot Error (2014),Drama|Mystery,10,15,226,21
132630,Tinker Bell and the Legend of the NeverBeast (2014),Adventure|Animation|Children,7,49,59,18
132632,The Pirate Fairy (2014),Animation|Children|Fantasy,11,28,268,39
132634,Radiostars (2012),Comedy,6,25,19,5
132636,Our Brief Eternity (2009),Drama|Fantasy|Romance,11,33,393,20
132638,Le Pari (1997),Comedy,10,25,322,22
132640,UFO: Target Earth (1974),Sci-Fi,5,23,128,6
132642,Target Earth (1954),Sci-Fi,7,41,137,4
132644,An Act of War (2015),Drama|Mystery,12,40,259,20
132646,The Velveteen Rabbit (2009),Animation|Children|Drama|Sci-Fi,11,12,399,36
132648,Honig im Kopf (2014),Comedy|Drama,11,10,230,38
132650,Pokémon: Mewtwo Returns (2000),Animation|Children,5,13,54,16
132652,Mother's Day (2010),Crime|Drama|Horror|Thriller,11,26,278,38
132654,Su Excelencia (1967),Comedy|Drama,6,30,65,9
132656,Batman Unlimited: Animal Instincts (2015),Animation,10,38,217,34
132658,When I Live My Life Over Again (2015),Drama,7,37,145,0
132660,Man Up (2015),Comedy|Romance,11,10,270,20
132662,Devil's Bible (2008),Documentary|Mystery,10,33,394,29
132664,Weirdo (1983),Children|Drama,12,41,228,23
132666,21 Years: Richard Linklater (2014),(no genres listed),9,12,99,16
132668,All I Want for Christmas (2007),Children|Drama,10,15,289,32
132670,Betrayal of the Dove (1993),Crime|Thriller,12,18,242,37
132672,"Bomba, the Jungle Boy (1949)",Adventure,12,26,208,34
132674,Bright Angel (1991),Drama|Thriller,6,28,101,12
132678,Crossplot (1969),Action|Thriller,5,26,158,7
132682,Driving Me Crazy 1991 (1991),Comedy,11,28,282,39
132684,Driving Me Crazy (1988),Comedy,6,27,193,9
132686,Ever Since Eve (1937),Comedy|Romance,5,27,24,9
132688,Falling From Grace (1992),Drama|Romance,8,19,25,6
132690,5 Steps to Danger (1957),Action|Thriller,5,41,48,16
132692,Frontier Rangers (1959),Adventure|War|Western,10,20,373,28
132694,Full Circle (1996),Drama|Romance,6,46,0,4
132699,Johnny Doesn't Live Here Anymore (1944),(no genres listed),7,16,133,15
132703,Kidnapped (1971),Action|Adventure,12,46,276,20
132705,Kidnapped (1938),Adventure|Drama,11,14,290,22
132707,Kidnapped (1948),(no genres listed),6,50,82,9
132711,Life Support (2007),Drama,8,12,114,10
132713,Public Enemy's Wife (1936),(no genres listed),9,40,24,8
132715,Registered Nurse (1934),Drama,9,30,91,4
132717,Atlantic Ferry (1942),Drama|Romance,9,41,180,6
132719,Superstition (1982),Horror,10,37,269,25
132723,Ten Thousand Bedrooms (1957),Comedy|Romance,8,44,176,19
132725,The Castilian (1963),Adventure|Drama,11,28,230,25
132727,The Ceremony (1963),Crime|Drama,10,40,305,21
132729,The Cisco Kid (1994),(no genres listed),5,37,113,8
132731,The Cisco Kid (1931),(no genres listed),7,32,130,4
132733,The Crowd Roars (1938),(no genres listed),9,24,39,17
132735,The Culling (2015),Horror|Thriller,8,19,39,18
132737,The Hidden Hand (1942),Comedy|Drama|Mystery|Romance,9,40,101,17
132739,The Hunt for Eagle One (2006),Action|Adventure|Drama|Thriller,6,38,115,11
132741,The Hunt for Eagle One: Crash Point (2006),Action|Adventure|Thriller,9,16,199,16
132743,The Lost Volcano (1950),Adventure,7,31,36,0
132745,The Naked Street (1955),Drama|Thriller,9,35,22,18
132747,The Vagrant (1992),Comedy|Horror|Thriller,12,32,307,21
132749,The Wild Party (1929),Comedy|Drama,10,30,275,21
132751,The Wild Party (1956),Crime|Drama,9,24,175,10
132753,Two on a Guillotine (1965),Horror|Mystery,6,38,108,5
132756,You Know My Name (1999),Action|Drama|Western,6,27,136,1
132758,"Seduction of Mimi, The (Mimì metallurgico ferito nell'onore) (1972)",Comedy,7,39,149,14
132760,All Screwed Up (1974),(no genres listed),12,24,366,28
132762,A Night Full of Rain (1978),Drama,8,41,125,3
132764,Blood Feud (1978),(no genres listed),7,12,68,15
132766,"Summer Night, with Greek Profile, Almond Eyes and Scent of Basil (1986)",(no genres listed),8,33,97,16
132768,On a Moonlit Night (1989),(no genres listed),11,28,276,30
132770,Sabato domenica e lunedì (1990),Comedy,11,44,378,28
132772,The Blue Collar Worker and the Hairdresser in a Whirl of Sex and Politics (1998),Comedy,10,27,367,29
132774,Francesca e Nunziata (2002),(no genres listed),6,41,103,13
132776,Too Much Romance... It's Time for Stuffed Peppers (2006),(no genres listed),6,19,95,5
132778,Mannaggia alla miseria! (2009),Comedy|Romance,9,24,41,0
132780,Vanishing Pearls: The Oystermen of Pointe à la Hache (2014),Documentary,9,34,145,3
132782,The Doberman Gang (1972),Action|Comedy|Crime,11,11,289,38
132784,The Daring Dobermans (1973),(no genres listed),11,16,321,39
132788,Funeral Kings (2012),Comedy,6,47,39,9
